road_name,latitude,longitude,radius
KOROROIT CREEK ROAD,-37.856314501,144.8740452,0.05
MILLERS ROAD,-37.82618561,144.849053817,0.05
MILLERS ROAD,-37.8265317005,144.848998737,0.05
MAY ROAD,-37.671874636,145.017599988,0.05
MAY ROAD,-37.672210844,145.01753945175,0.05
MAY ROAD,-37.672547052,145.01747891550002,0.05
MAY ROAD,-37.67288326,145.01741837925002,0.05
KILBY ROAD,-37.793151194,145.062008026,0.05
KILBY ROAD,-37.7931016495,145.06154773449998,0.05
PRINCES HIGHWAY,-37.898627064,144.670148289,0.05
PRINCES HIGHWAY,-37.8988514256,144.6696892732,0.05
PRINCES HIGHWAY,-37.899075787200005,144.6692302574,0.05
PRINCES HIGHWAY,-37.8993001488,144.6687712416,0.05
PRINCES HIGHWAY,-37.899524510400006,144.6683122258,0.05
ERROL STREET,-37.802302892,144.949756099,0.05
ORMOND ROAD,-37.773744376,144.936323649,0.05
NEPEAN HIGHWAY,-38.211486765,145.068162759,0.05
NEPEAN HIGHWAY,-38.211795673999994,145.067770075,0.05
NEPEAN HIGHWAY,-38.212104583,145.06737739099998,0.05
NEPEAN HIGHWAY,-38.212413491999996,145.066984707,0.05
NEPEAN HIGHWAY,-38.212722401,145.066592023,0.05
NEPEAN HIGHWAY,-38.21303131,145.06619933899998,0.05
NEPEAN HIGHWAY,-38.213340219,145.065806655,0.05
NEPEAN HIGHWAY,-38.213649128,145.065413971,0.05
NEPEAN HIGHWAY,-38.213958037,145.06502128699998,0.05
NEPEAN HIGHWAY,-38.214266946,145.064628603,0.05
NEPEAN HIGHWAY,-38.214575855,145.064235919,0.05
NEPEAN HIGHWAY,-38.214884764000004,145.06384323499998,0.05
CHELTENHAM ROAD,-37.991099952,145.197636175,0.05
CHELTENHAM ROAD,-37.991015649000005,145.1981897725,0.05
HARKER STREET,-37.798324024,144.949047848,0.05
GREENSBOROUGH HIGHWAY,-37.708030005,145.087314209,0.05
GREENSBOROUGH HIGHWAY,-37.708399597749995,145.087028002625,0.05
GREENSBOROUGH HIGHWAY,-37.7087691905,145.08674179625,0.05
GREENSBOROUGH HIGHWAY,-37.70913878325,145.086455589875,0.05
GREENSBOROUGH HIGHWAY,-37.709508376,145.0861693835,0.05
GREENSBOROUGH HIGHWAY,-37.70987796875,145.085883177125,0.05
GREENSBOROUGH HIGHWAY,-37.7102475615,145.08559697074998,0.05
GREENSBOROUGH HIGHWAY,-37.71061715425,145.08531076437498,0.05
PARK DRIVE,-37.794102534,144.955918094,0.05
PARK DRIVE,-37.7938380475,144.95615409250001,0.05
PLENTY ROAD,-37.702215213,145.057630318,0.05
PLENTY ROAD,-37.702549011500004,145.05731870325002,0.05
PLENTY ROAD,-37.702882810000006,145.0570070885,0.05
PLENTY ROAD,-37.7032166085,145.05669547374998,0.05
NEPEAN HIGHWAY,-38.144232036,145.120705064,0.05
NEPEAN HIGHWAY,-38.14459308,145.12049629633333,0.05
NEPEAN HIGHWAY,-38.144954124,145.12028752866667,0.05
PRINCES HIGHWAY,-37.948626427,145.173866634,0.05
PRINCES HIGHWAY,-37.94836272175,145.17357027,0.05
PRINCES HIGHWAY,-37.948099016499995,145.17327390600002,0.05
PRINCES HIGHWAY,-37.947835311249996,145.172977542,0.05
BURWOOD HIGHWAY,-37.876388939,145.257656618,0.05
BURWOOD HIGHWAY,-37.876200718999996,145.2571453795,0.05
CANTERBURY ROAD,-37.829861231,145.244828266,0.05
CANTERBURY ROAD,-37.829670414000006,145.245012838,0.05
SYDNEY ROAD,-37.70298376,144.960432932,0.05
SYDNEY ROAD,-37.70332329266667,144.960481879,0.05
SYDNEY ROAD,-37.70366282533333,144.960530826,0.05
MONTAGUE STREET,-37.824292586,144.948330782,0.05
MONTAGUE STREET,-37.82460526933333,144.948338031,0.05
MONTAGUE STREET,-37.82491795266667,144.94834528,0.05
DAVID STREET,-37.975534632,145.203919391,0.05
DAVID STREET,-37.975582225,145.204311316,0.05
BURWOOD HIGHWAY,-37.855215279,145.173108222,0.05
BURWOOD HIGHWAY,-37.8552800825,145.17362706475,0.05
BURWOOD HIGHWAY,-37.855344886,145.17414590750002,0.05
BURWOOD HIGHWAY,-37.8554096895,145.17466475025,0.05
CANTERBURY ROAD,-37.832384868,145.217349565,0.05
STATION STREET,-37.582015142,144.727677663,0.05
STATION STREET,-37.582211095333335,144.72810746000002,0.05
STATION STREET,-37.58240704866667,144.728537257,0.05
DORSET ROAD,-37.818921836,145.287875148,0.05
CHELTENHAM ROAD,-37.990989469,145.211864377,0.05
CHELTENHAM ROAD,-37.99072856866667,145.21222239033335,0.05
CHELTENHAM ROAD,-37.99046766833333,145.21258040366666,0.05
KANGAN DRIVE,-38.040755814,145.343701719,0.05
KANGAN DRIVE,-38.04103324525,145.343980354,0.05
KANGAN DRIVE,-38.041310676500004,145.344258989,0.05
KANGAN DRIVE,-38.04158810775,145.344537624,0.05
KINGS WAY,-37.836345478,144.973208764,0.05
FRANCIS STREET,-37.820022587,144.880009602,0.05
FRANCIS STREET,-37.820081437499994,144.8805269655,0.05
BAXTER STREET,-38.147316307,145.124698443,0.05
BAXTER STREET,-38.146932398,145.12481698,0.05
BAXTER STREET,-38.146548489,145.124935517,0.05
RATHDOWNE STREET,-37.794621912,144.970999719,0.05
DANDENONG ROAD,-37.911749522,145.122940338,0.05
DANDENONG ROAD,-37.929659637,145.151470689,0.05
DANDENONG ROAD,-37.929866735000004,145.151799506,0.05
BURWOOD HIGHWAY,-37.856400159,145.182575151,0.05
EAST BOUNDARY ROAD,-37.926142657,145.058069987,0.05
BROUGHAM STREET,-37.793913832,144.947083074,0.05
SPRINGVALE ROAD,-37.819529713,145.175814375,0.05
SPRINGVALE ROAD,-37.819283784,145.175860473,0.05
WARBURTON HIGHWAY,-37.781553297,145.431377103,0.05
WARBURTON HIGHWAY,-37.7815700665,145.431944677,0.05
DERRIMUT ROAD,-37.890680625,144.680242126,0.05
DERRIMUT ROAD,-37.89102559,144.68020189166666,0.05
DERRIMUT ROAD,-37.891370555,144.68016165733334,0.05
MICKLEHAM ROAD,-37.664120158,144.88481092,0.05
MICKLEHAM ROAD,-37.66368866311112,144.88473743844446,0.05
MICKLEHAM ROAD,-37.66325716822222,144.8846639568889,0.05
MICKLEHAM ROAD,-37.66282567333334,144.88459047533334,0.05
MICKLEHAM ROAD,-37.662394178444444,144.8845169937778,0.05
MICKLEHAM ROAD,-37.66196268355556,144.88444351222222,0.05
MICKLEHAM ROAD,-37.661531188666665,144.88437003066667,0.05
MICKLEHAM ROAD,-37.66109969377778,144.88429654911113,0.05
MICKLEHAM ROAD,-37.660668198888885,144.88422306755555,0.05
STATION ROAD,-37.748719118,144.778355421,0.05
BORONIA ROAD,-37.854187017,145.247913524,0.05
ST KILDA ROAD,-37.832810325,144.972243978,0.05
PRINCES HIGHWAY,-38.011204343,145.28368475,0.05
PRINCES HIGHWAY,-38.01140699766667,145.28411564766665,0.05
PRINCES HIGHWAY,-38.011609652333334,145.28454654533334,0.05
MANCHESTER ROAD,-37.779778013,145.312301301,0.05
MANCHESTER ROAD,-37.780176236,145.3121096685,0.05
CANTERBURY ROAD,-37.854624884,144.971413395,0.05
CANTERBURY ROAD,-37.854327505,144.970999658,0.05
CANTERBURY ROAD,-37.854030126000005,144.970585921,0.05
SOMERTON ROAD,-37.639952638,144.923815572,0.05
SOMERTON ROAD,-37.64001176683333,144.92430800116665,0.05
SOMERTON ROAD,-37.64007089566667,144.92480043033333,0.05
SOMERTON ROAD,-37.640130024499996,144.92529285950002,0.05
SOMERTON ROAD,-37.64018915333333,144.92578528866667,0.05
SOMERTON ROAD,-37.64024828216667,144.92627771783333,0.05
KINGSWOOD DRIVE,-37.592017297,144.941735917,0.05
FRANKSTON-DANDENONG ROAD,-38.093359743,145.177797932,0.05
SPRINGVALE ROAD,-37.939360887,145.154595794,0.05
SPRINGVALE ROAD,-37.939749051999996,145.154527974,0.05
SOUTH GIPPSLAND HIGHWAY,-38.201450884,145.359786251,0.05
SOUTH GIPPSLAND HIGHWAY,-38.201679496800004,145.360204198,0.05
SOUTH GIPPSLAND HIGHWAY,-38.201908109600005,145.360622145,0.05
SOUTH GIPPSLAND HIGHWAY,-38.2021367224,145.361040092,0.05
SOUTH GIPPSLAND HIGHWAY,-38.2023653352,145.361458039,0.05
FRANKSTON-FLINDERS ROAD,-38.257422858,145.189788285,0.05
FRANKSTON-FLINDERS ROAD,-38.257095674666665,145.18977268233334,0.05
FRANKSTON-FLINDERS ROAD,-38.25676849133333,145.18975707966666,0.05
CURZON STREET,-37.801586906,144.948377257,0.05
LOWER PLENTY ROAD,-37.734690619,145.079335183,0.05
HUME HIGHWAY,-37.584128354,144.940813638,0.05
HUME HIGHWAY,-37.58456086894444,144.94090667066666,0.05
HUME HIGHWAY,-37.58499338388889,144.94099970333335,0.05
HUME HIGHWAY,-37.585425898833336,144.941092736,0.05
HUME HIGHWAY,-37.58585841377778,144.94118576866668,0.05
HUME HIGHWAY,-37.58629092872222,144.94127880133334,0.05
HUME HIGHWAY,-37.58672344366667,144.941371834,0.05
HUME HIGHWAY,-37.58715595861111,144.94146486666668,0.05
HUME HIGHWAY,-37.587588473555556,144.94155789933333,0.05
HUME HIGHWAY,-37.588020988500006,144.94165093200002,0.05
HUME HIGHWAY,-37.58845350344445,144.94174396466667,0.05
HUME HIGHWAY,-37.58888601838889,144.94183699733333,0.05
HUME HIGHWAY,-37.58931853333333,144.94193003,0.05
HUME HIGHWAY,-37.58975104827778,144.94202306266666,0.05
HUME HIGHWAY,-37.590183563222226,144.94211609533332,0.05
HUME HIGHWAY,-37.59061607816667,144.942209128,0.05
HUME HIGHWAY,-37.59104859311111,144.94230216066666,0.05
HUME HIGHWAY,-37.59148110805556,144.94239519333334,0.05
HEIDELBERG-WARRANDYTE ROAD,-37.747391815,145.209895819,0.05
HEIDELBERG-WARRANDYTE ROAD,-37.747447849,145.2095692005,0.05
PERRY ROAD,-38.034991391,145.186786569,0.05
PERRY ROAD,-38.035367545999996,145.18695897425,0.05
PERRY ROAD,-38.035743701,145.1871313795,0.05
PERRY ROAD,-38.036119856,145.18730378475001,0.05
CHELTENHAM ROAD,-37.991327183,145.209022427,0.05
CHELTENHAM ROAD,-37.991370206666666,145.20941137966668,0.05
CHELTENHAM ROAD,-37.991413230333336,145.20980033233334,0.05
GRANGE BOULEVARD,-37.713868709,145.055291332,0.05
GRANGE BOULEVARD,-37.7141433445,145.0552655365,0.05
GLASS STREET,-37.746545242,144.915988167,0.05
GLASS STREET,-37.7466062905,144.91653712049998,0.05
MORRIS ROAD,-37.853777582,144.705756204,0.05
MORRIS ROAD,-37.853464695666666,144.705813266,0.05
MORRIS ROAD,-37.85315180933333,144.705870328,0.05
BLACKBURN ROAD,-37.76147795,145.166922465,0.05
BLACKBURN ROAD,-37.7618831542,145.1668506992,0.05
BLACKBURN ROAD,-37.7622883584,145.1667789334,0.05
BLACKBURN ROAD,-37.7626935626,145.1667071676,0.05
BLACKBURN ROAD,-37.7630987668,145.1666354018,0.05
CARDIGAN STREET,-37.795267742,144.966351944,0.05
SOUTH ROAD,-37.933493751,145.038493278,0.05
DALTON ROAD,-37.674298889,145.030897412,0.05
DALTON ROAD,-37.673854763,145.030971358,0.05
MAROONDAH HIGHWAY,-37.789129573,145.26871143,0.05
FRANKSTON-DANDENONG ROAD,-38.009732876,145.216303468,0.05
FRANKSTON-DANDENONG ROAD,-38.01013475166667,145.216222093,0.05
FRANKSTON-DANDENONG ROAD,-38.01053662733333,145.21614071800002,0.05
MELTON HIGHWAY,-37.697377847,144.780895808,0.05
MELTON HIGHWAY,-37.6972626205,144.7803547645,0.05
MITCHAM ROAD,-37.806414752,145.190882784,0.05
MITCHAM ROAD,-37.806707135500005,145.191179579,0.05
MITCHAM ROAD,-37.806999519,145.191476374,0.05
MITCHAM ROAD,-37.8072919025,145.191773169,0.05
MITCHAM ROAD,-37.807584286,145.192069964,0.05
MITCHAM ROAD,-37.807876669500004,145.192366759,0.05
ALFRED STREET,-37.790998711,144.942495824,0.05
ALFRED STREET,-37.790968563999954,144.942207852,0.05
VINEYARD ROAD,-37.599310846,144.713364063,0.05
VINEYARD ROAD,-37.599709183444446,144.71329975344443,0.05
VINEYARD ROAD,-37.60010752088889,144.7132354438889,0.05
VINEYARD ROAD,-37.600505858333335,144.71317113433332,0.05
VINEYARD ROAD,-37.60090419577778,144.71310682477778,0.05
VINEYARD ROAD,-37.601302533222224,144.7130425152222,0.05
VINEYARD ROAD,-37.60170087066667,144.71297820566667,0.05
VINEYARD ROAD,-37.60209920811111,144.7129138961111,0.05
VINEYARD ROAD,-37.60249754555556,144.71284958655556,0.05
LEITH ROAD,-37.809769201,145.342987924,0.05
LEITH ROAD,-37.809863179000004,145.3426826045,0.05
HIGH STREET ROAD,-37.875550628,145.17831631,0.05
HIGH STREET ROAD,-37.875604769,145.178633554,0.05
ELGAR ROAD,-37.79574288799991,145.118852339,0.05
MAMBOURIN STREET,-37.900885465,144.64753644,0.05
MAMBOURIN STREET,-37.900630499,144.64800162733334,0.05
MAMBOURIN STREET,-37.900375533,144.64846681466668,0.05
BEACH ROAD,-37.949206894,145.000865474,0.05
BEACH ROAD,-37.9494905724,145.0011557652,0.05
BEACH ROAD,-37.9497742508,145.0014460564,0.05
BEACH ROAD,-37.9500579292,145.0017363476,0.05
BEACH ROAD,-37.950341607599995,145.0020266388,0.05
BOUNDARY ROAD,-37.979839007,145.110403442,0.05
PRINCES HIGHWAY,-37.884993531,144.699694466,0.05
PRINCES HIGHWAY,-37.88519053,144.69926053,0.05
MORRIS ROAD,-37.869489414,144.703033318,0.05
MORRIS ROAD,-37.869219181000005,144.703069882,0.05
WHITEMAN STREET,-37.824233659,144.958676156,0.05
HAINES STREET,-37.798449134,144.94627197,0.05
POUND ROAD,-38.026943357,145.257754315,0.05
POUND ROAD,-38.02699557533333,145.25814967733334,0.05
POUND ROAD,-38.02704779366667,145.25854503966667,0.05
SANCTUARY LAKES BOULEVARD,-37.896682183,144.756522734,0.05
SANCTUARY LAKES BOULEVARD,-37.8965915215,144.757039019,0.05
SOUTH GIPPSLAND HIGHWAY,-38.026678316,145.243641321,0.05
SOUTH GIPPSLAND HIGHWAY,-38.0262870095,145.243456720625,0.05
SOUTH GIPPSLAND HIGHWAY,-38.025895703,145.24327212025003,0.05
SOUTH GIPPSLAND HIGHWAY,-38.025504396500004,145.24308751987502,0.05
SOUTH GIPPSLAND HIGHWAY,-38.025113090000005,145.2429029195,0.05
SOUTH GIPPSLAND HIGHWAY,-38.0247217835,145.242718319125,0.05
SOUTH GIPPSLAND HIGHWAY,-38.024330477,145.24253371875,0.05
SOUTH GIPPSLAND HIGHWAY,-38.0239391705,145.24234911837502,0.05
FERNTREE GULLY ROAD,-37.903985055,145.16497599,0.05
MELBA HIGHWAY,-37.660711002,145.374127988,0.05
MELBA HIGHWAY,-37.66109153,145.374327207,0.05
MELBA HIGHWAY,-37.661472058,145.37452642600002,0.05
NAPIER STREET,-37.80399288,144.900343768,0.05
NAPIER STREET,-37.804101071000005,144.90070830966667,0.05
NAPIER STREET,-37.804209262,144.90107285133334,0.05
POWLETT STREET,-37.815252072,144.985383505,0.05
POWLETT STREET,-37.814877892666665,144.98544864733333,0.05
POWLETT STREET,-37.81450371333334,144.98551378966667,0.05
THOMPSON ROAD,-38.06797201,145.145115045,0.05
COPPIN STREET,-37.822032413,145.003235429,0.05
COPPIN STREET,-37.822353144000004,145.003174578,0.05
SOUTHBANK BOULEVARD,-37.822701262,144.963951908,0.05
SOUTHBANK BOULEVARD,-37.822480601,144.963798333,0.05
BLACKBURN ROAD,-37.905860809,145.142114048,0.05
BLACKBURN ROAD,-37.9062751355,145.14203201200002,0.05
WESTALL ROAD,-37.95204789,145.138292568,0.05
TOORAK ROAD,-37.84475579,145.039737799,0.05
MANNINGHAM ROAD,-37.775514381,145.116941078,0.05
MANNINGHAM ROAD,-37.77573643675,145.1172814085,0.05
MANNINGHAM ROAD,-37.775958492499996,145.11762173900001,0.05
MANNINGHAM ROAD,-37.77618054825,145.1179620695,0.05
FLETCHER ROAD,-38.140012842,145.127131307,0.05
NORTH ROAD,-37.90527877,145.050541617,0.05
NORTH ROAD,-37.90534599833334,145.05107291733333,0.05
NORTH ROAD,-37.90541322666667,145.05160421766666,0.05
GREENSBOROUGH BYPASS,-37.692270847,145.100738917,0.05
GREENSBOROUGH BYPASS,-37.692195263600006,145.1012811482,0.05
GREENSBOROUGH BYPASS,-37.6921196802,145.1018233794,0.05
GREENSBOROUGH BYPASS,-37.692044096800004,145.1023656106,0.05
GREENSBOROUGH BYPASS,-37.6919685134,145.1029078418,0.05
GREENSBOROUGH BYPASS,-37.69189293,145.103450073,0.05
GREENSBOROUGH BYPASS,-37.691817346600004,145.1039923042,0.05
GREENSBOROUGH BYPASS,-37.6917417632,145.1045345354,0.05
GREENSBOROUGH BYPASS,-37.6916661798,145.1050767666,0.05
GREENSBOROUGH BYPASS,-37.6915905964,145.1056189978,0.05
GREENSBOROUGH BYPASS,-37.691515013,145.106161229,0.05
GREENSBOROUGH BYPASS,-37.6914394296,145.1067034602,0.05
GREENSBOROUGH BYPASS,-37.6913638462,145.1072456914,0.05
GREENSBOROUGH BYPASS,-37.6912882628,145.1077879226,0.05
GREENSBOROUGH BYPASS,-37.691212679399996,145.1083301538,0.05
BEACH STREET,-37.844307437,144.940128224,0.05
BEACH STREET,-37.844457988,144.94063777000002,0.05
PLENTY ROAD,-37.617680784,145.092710228,0.05
PLENTY ROAD,-37.61805796985714,145.09299316742857,0.05
PLENTY ROAD,-37.61843515571429,145.09327610685713,0.05
PLENTY ROAD,-37.61881234157143,145.0935590462857,0.05
PLENTY ROAD,-37.619189527428574,145.09384198571428,0.05
PLENTY ROAD,-37.619566713285714,145.09412492514286,0.05
PLENTY ROAD,-37.61994389914286,145.09440786457142,0.05
PLENTY ROAD,-37.620321085,145.09469080399998,0.05
PLENTY ROAD,-37.62069827085714,145.09497374342857,0.05
PLENTY ROAD,-37.62107545671429,145.09525668285715,0.05
PLENTY ROAD,-37.62145264257143,145.0955396222857,0.05
PLENTY ROAD,-37.621829828428574,145.09582256171427,0.05
PLENTY ROAD,-37.62220701428571,145.09610550114286,0.05
PLENTY ROAD,-37.62258420014286,145.09638844057145,0.05
GREENS ROAD,-37.888971472,144.61938136,0.05
GREENS ROAD,-37.8890152245,144.619824077,0.05
GREENS ROAD,-37.889058977000005,144.620266794,0.05
GREENS ROAD,-37.8891027295,144.620709511,0.05
KLAUER STREET,-38.118854715,145.136876656,0.05
MOOROODUC HIGHWAY,-38.213927605,145.109230782,0.05
RIDDELL ROAD,-37.575382817,144.72824233,0.05
RIDDELL ROAD,-37.575210482,144.7278793585,0.05
CRANBOURNE ROAD,-38.145681604,145.126405311,0.05
CRANBOURNE ROAD,-38.1458738355,145.126099025,0.05
MORANG DRIVE,-37.654318397,145.061386338,0.05
MORANG DRIVE,-37.6540076768,145.0617806902,0.05
MORANG DRIVE,-37.6536969566,145.0621750424,0.05
MORANG DRIVE,-37.653386236399996,145.0625693946,0.05
MORANG DRIVE,-37.6530755162,145.0629637468,0.05
BLACKBURN ROAD,-37.854535617,145.151606635,0.05
BLACKBURN ROAD,-37.8541774532,145.1516696036,0.05
BLACKBURN ROAD,-37.8538192894,145.1517325722,0.05
BLACKBURN ROAD,-37.853461125600006,145.1517955408,0.05
BLACKBURN ROAD,-37.853102961800005,145.1518585094,0.05
KINGDOM DRIVE,-38.092811593,145.292234145,0.05
KINGDOM DRIVE,-38.0928616935,145.2926616695,0.05
GLASS STREET,-37.746065437,144.911606167,0.05
GLASS STREET,-37.746109014,144.91202062533333,0.05
GLASS STREET,-37.746152591,144.91243508366668,0.05
THORESBY GROVE,-37.766805337,145.049111377,0.05
THORESBY GROVE,-37.766517054,145.0495142611111,0.05
THORESBY GROVE,-37.766228771,145.04991714522222,0.05
THORESBY GROVE,-37.765940488,145.05032002933334,0.05
THORESBY GROVE,-37.765652205,145.05072291344445,0.05
THORESBY GROVE,-37.765363922,145.05112579755556,0.05
THORESBY GROVE,-37.765075639,145.05152868166667,0.05
THORESBY GROVE,-37.764787356,145.05193156577778,0.05
THORESBY GROVE,-37.764499073,145.0523344498889,0.05
MOUNTAIN HIGHWAY,-37.851705084,145.222821811,0.05
MOUNTAIN HIGHWAY,-37.85195337133334,145.22244156233333,0.05
MOUNTAIN HIGHWAY,-37.852201658666665,145.22206131366667,0.05
MT DANDENONG ROAD,-37.800287178,145.29485541,0.05
MT DANDENONG ROAD,-37.80024128666666,145.294453664,0.05
MT DANDENONG ROAD,-37.80019539533333,145.294051918,0.05
TAYLORS ROAD,-37.727783011,144.793676133,0.05
RATHDOWNE STREET,-37.805232212,144.969197612,0.05
RATHDOWNE STREET,-37.8056165445,144.969132157,0.05
RATHDOWNE STREET,-37.806000877,144.969066702,0.05
RATHDOWNE STREET,-37.8063852095,144.969001247,0.05
WELLINGTON ROAD,-37.918255602,145.155390606,0.05
WELLINGTON ROAD,-37.918206041000005,145.15494465275,0.05
WELLINGTON ROAD,-37.91815648,145.15449869949998,0.05
WELLINGTON ROAD,-37.918106918999996,145.15405274625,0.05
HOWE PARADE,-37.836634632,144.925047758,0.05
HOWE PARADE,-37.83658983666667,144.92452302333334,0.05
HOWE PARADE,-37.83654504133333,144.92399828866667,0.05
PARKHILL DRIVE,-38.019017524,145.323224012,0.05
PARKHILL DRIVE,-38.0187956515,145.3233000095,0.05
EDITHVALE ROAD,-38.028738656,145.130160419,0.05
EDITHVALE ROAD,-38.028491468666665,145.13050293133333,0.05
EDITHVALE ROAD,-38.028244281333336,145.13084544366666,0.05
SOUTH GIPPSLAND HIGHWAY,-38.183436658,145.341608003,0.05
SOUTH GIPPSLAND HIGHWAY,-38.1830973215,145.34127911525002,0.05
SOUTH GIPPSLAND HIGHWAY,-38.182757984999995,145.3409502275,0.05
SOUTH GIPPSLAND HIGHWAY,-38.1824186485,145.34062133975,0.05
SOUTH GIPPSLAND HIGHWAY,-38.182079312,145.340292452,0.05
SOUTH GIPPSLAND HIGHWAY,-38.1817399755,145.33996356425,0.05
SOUTH GIPPSLAND HIGHWAY,-38.181400639,145.3396346765,0.05
SOUTH GIPPSLAND HIGHWAY,-38.1810613025,145.33930578874998,0.05
VINEYARD ROAD,-37.594434823,144.714144533,0.05
VINEYARD ROAD,-37.59470954,144.714100565,0.05
PRINCES HIGHWAY,-37.966260929,145.193662382,0.05
PRINCES HIGHWAY,-37.966514117,145.19394178200002,0.05
ROSE STREET,-37.716160717,144.942403359,0.05
ROSE STREET,-37.716216032000005,144.94287563400002,0.05
HOGANS ROAD,-37.863560078,144.691156228,0.05
HOGANS ROAD,-37.86360353833333,144.69155853866667,0.05
HOGANS ROAD,-37.86364699866667,144.69196084933336,0.05
ST GEORGES ROAD,-37.749398078,144.99587449,0.05
ST GEORGES ROAD,-37.74978405783333,144.995769898,0.05
ST GEORGES ROAD,-37.75017003766666,144.995665306,0.05
ST GEORGES ROAD,-37.7505560175,144.99556071400002,0.05
ST GEORGES ROAD,-37.750941997333335,144.995456122,0.05
ST GEORGES ROAD,-37.75132797716667,144.99535153,0.05
KINGS ROAD,-37.734286081,144.780984421,0.05
KINGS ROAD,-37.7346540295,144.78087696525,0.05
KINGS ROAD,-37.735021978,144.7807695095,0.05
KINGS ROAD,-37.7353899265,144.78066205375,0.05
MILLERS ROAD,-37.845352883,144.845835018,0.05
MILLERS ROAD,-37.845674755333334,144.84578929433334,0.05
MILLERS ROAD,-37.845996627666665,144.84574357066666,0.05
RUSSELL STREET,-37.814770426,144.969002156,0.05
FINSBURY WAY,-37.838314583,145.071117289,0.05
FINSBURY WAY,-37.8383181695,145.0707876095,0.05
KEON PARADE,-37.694851559,145.011402022,0.05
YARRA ROAD,-37.766245831,145.271820611,0.05
YARRA ROAD,-37.766564986999995,145.2718706505,0.05
HARKER STREET,-37.798092013,144.949345843,0.05
